File Name,Extension,Size,Created,Modified,Accessed,Path
WC_ANN_IDW_Sebastes_crameri_2017.tif,.tif,2.00 MB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 19:15:40,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\February 1 2026\Images\WC_ANN_IDW\Sebastes crameri\WC_ANN_IDW_Sebastes_crameri_2017.tif
WC_ANN_IDW_Sebastes_crameri_2018.tif,.tif,2.00 MB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 19:15:41,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\February 1 2026\Images\WC_ANN_IDW\Sebastes crameri\WC_ANN_IDW_Sebastes_crameri_2018.tif
WC_ANN_IDW_Sebastes_crameri_2019.tif,.tif,2.00 MB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 19:15:41,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\February 1 2026\Images\WC_ANN_IDW\Sebastes crameri\WC_ANN_IDW_Sebastes_crameri_2019.tif
WC_ANN_IDW_Sebastes_crameri_2021.tif,.tif,2.00 MB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 19:15:41,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\February 1 2026\Images\WC_ANN_IDW\Sebastes crameri\WC_ANN_IDW_Sebastes_crameri_2021.tif
WC_ANN_IDW_Sebastes_crameri_2022.tif,.tif,2.00 MB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 19:15:41,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\February 1 2026\Images\WC_ANN_IDW\Sebastes crameri\WC_ANN_IDW_Sebastes_crameri_2022.tif
WC_ANN_IDW_Sebastes_crameri_2023.tif,.tif,2.00 MB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 19:15:41,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\February 1 2026\Images\WC_ANN_IDW\Sebastes crameri\WC_ANN_IDW_Sebastes_crameri_2023.tif
WC_ANN_IDW_Sebastes_crameri_2024.tif,.tif,2.00 MB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 19:15:42,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\February 1 2026\Images\WC_ANN_IDW\Sebastes crameri\WC_ANN_IDW_Sebastes_crameri_2024.tif
WC_ANN_IDW_Sebastes_diploproa_2003.tif,.tif,2.00 MB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 19:15:43,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\February 1 2026\Images\WC_ANN_IDW\Sebastes diploproa\WC_ANN_IDW_Sebastes_diploproa_2003.tif
WC_ANN_IDW_Sebastes_diploproa_2004.tif,.tif,2.00 MB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 19:15:43,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\February 1 2026\Images\WC_ANN_IDW\Sebastes diploproa\WC_ANN_IDW_Sebastes_diploproa_2004.tif
WC_ANN_IDW_Sebastes_diploproa_2005.tif,.tif,2.00 MB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 19:15:43,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\February 1 2026\Images\WC_ANN_IDW\Sebastes diploproa\WC_ANN_IDW_Sebastes_diploproa_2005.tif
WC_ANN_IDW_Sebastes_diploproa_2006.tif,.tif,2.00 MB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 19:15:43,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\February 1 2026\Images\WC_ANN_IDW\Sebastes diploproa\WC_ANN_IDW_Sebastes_diploproa_2006.tif
WC_ANN_IDW_Sebastes_diploproa_2007.tif,.tif,2.00 MB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 19:15:43,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\February 1 2026\Images\WC_ANN_IDW\Sebastes diploproa\WC_ANN_IDW_Sebastes_diploproa_2007.tif
WC_ANN_IDW_Sebastes_diploproa_2008.tif,.tif,2.00 MB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 19:15:44,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\February 1 2026\Images\WC_ANN_IDW\Sebastes diploproa\WC_ANN_IDW_Sebastes_diploproa_2008.tif
WC_ANN_IDW_Sebastes_diploproa_2009.tif,.tif,2.00 MB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 19:15:44,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\February 1 2026\Images\WC_ANN_IDW\Sebastes diploproa\WC_ANN_IDW_Sebastes_diploproa_2009.tif
WC_ANN_IDW_Sebastes_diploproa_2010.tif,.tif,2.00 MB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 19:15:44,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\February 1 2026\Images\WC_ANN_IDW\Sebastes diploproa\WC_ANN_IDW_Sebastes_diploproa_2010.tif
WC_ANN_IDW_Sebastes_diploproa_2011.tif,.tif,2.00 MB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 19:15:44,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\February 1 2026\Images\WC_ANN_IDW\Sebastes diploproa\WC_ANN_IDW_Sebastes_diploproa_2011.tif
WC_ANN_IDW_Sebastes_diploproa_2012.tif,.tif,2.00 MB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 19:15:44,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\February 1 2026\Images\WC_ANN_IDW\Sebastes diploproa\WC_ANN_IDW_Sebastes_diploproa_2012.tif
WC_ANN_IDW_Sebastes_diploproa_2013.tif,.tif,2.00 MB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 19:15:45,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\February 1 2026\Images\WC_ANN_IDW\Sebastes diploproa\WC_ANN_IDW_Sebastes_diploproa_2013.tif
WC_ANN_IDW_Sebastes_diploproa_2014.tif,.tif,2.00 MB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 19:15:45,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\February 1 2026\Images\WC_ANN_IDW\Sebastes diploproa\WC_ANN_IDW_Sebastes_diploproa_2014.tif
WC_ANN_IDW_Sebastes_diploproa_2015.tif,.tif,2.00 MB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 19:15:45,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\February 1 2026\Images\WC_ANN_IDW\Sebastes diploproa\WC_ANN_IDW_Sebastes_diploproa_2015.tif
WC_ANN_IDW_Sebastes_diploproa_2016.tif,.tif,2.00 MB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 19:15:45,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\February 1 2026\Images\WC_ANN_IDW\Sebastes diploproa\WC_ANN_IDW_Sebastes_diploproa_2016.tif
WC_ANN_IDW_Sebastes_diploproa_2017.tif,.tif,2.00 MB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 19:15:45,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\February 1 2026\Images\WC_ANN_IDW\Sebastes diploproa\WC_ANN_IDW_Sebastes_diploproa_2017.tif
WC_ANN_IDW_Sebastes_diploproa_2018.tif,.tif,2.00 MB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 19:15:45,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\February 1 2026\Images\WC_ANN_IDW\Sebastes diploproa\WC_ANN_IDW_Sebastes_diploproa_2018.tif
WC_ANN_IDW_Sebastes_diploproa_2019.tif,.tif,2.00 MB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 19:15:46,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\February 1 2026\Images\WC_ANN_IDW\Sebastes diploproa\WC_ANN_IDW_Sebastes_diploproa_2019.tif
WC_ANN_IDW_Sebastes_diploproa_2021.tif,.tif,2.00 MB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 19:15:53,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\February 1 2026\Images\WC_ANN_IDW\Sebastes diploproa\WC_ANN_IDW_Sebastes_diploproa_2021.tif
WC_ANN_IDW_Sebastes_diploproa_2022.tif,.tif,2.00 MB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 19:15:53,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\February 1 2026\Images\WC_ANN_IDW\Sebastes diploproa\WC_ANN_IDW_Sebastes_diploproa_2022.tif
WC_ANN_IDW_Sebastes_diploproa_2023.tif,.tif,2.00 MB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 19:15:53,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\February 1 2026\Images\WC_ANN_IDW\Sebastes diploproa\WC_ANN_IDW_Sebastes_diploproa_2023.tif
WC_ANN_IDW_Sebastes_diploproa_2024.tif,.tif,2.00 MB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 19:15:53,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\February 1 2026\Images\WC_ANN_IDW\Sebastes diploproa\WC_ANN_IDW_Sebastes_diploproa_2024.tif
WC_ANN_IDW_Sebastes_elongatus_2003.tif,.tif,2.00 MB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 19:15:54,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\February 1 2026\Images\WC_ANN_IDW\Sebastes elongatus\WC_ANN_IDW_Sebastes_elongatus_2003.tif
WC_ANN_IDW_Sebastes_elongatus_2004.tif,.tif,2.00 MB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 19:15:54,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\February 1 2026\Images\WC_ANN_IDW\Sebastes elongatus\WC_ANN_IDW_Sebastes_elongatus_2004.tif
WC_ANN_IDW_Sebastes_elongatus_2005.tif,.tif,2.00 MB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 19:15:55,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\February 1 2026\Images\WC_ANN_IDW\Sebastes elongatus\WC_ANN_IDW_Sebastes_elongatus_2005.tif
WC_ANN_IDW_Sebastes_elongatus_2006.tif,.tif,2.00 MB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 19:15:55,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\February 1 2026\Images\WC_ANN_IDW\Sebastes elongatus\WC_ANN_IDW_Sebastes_elongatus_2006.tif
WC_ANN_IDW_Sebastes_elongatus_2007.tif,.tif,2.00 MB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 19:15:55,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\February 1 2026\Images\WC_ANN_IDW\Sebastes elongatus\WC_ANN_IDW_Sebastes_elongatus_2007.tif
WC_ANN_IDW_Sebastes_elongatus_2008.tif,.tif,2.00 MB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 19:15:55,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\February 1 2026\Images\WC_ANN_IDW\Sebastes elongatus\WC_ANN_IDW_Sebastes_elongatus_2008.tif
WC_ANN_IDW_Sebastes_elongatus_2009.tif,.tif,2.00 MB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 19:15:55,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\February 1 2026\Images\WC_ANN_IDW\Sebastes elongatus\WC_ANN_IDW_Sebastes_elongatus_2009.tif
WC_ANN_IDW_Sebastes_elongatus_2010.tif,.tif,2.00 MB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 19:15:55,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\February 1 2026\Images\WC_ANN_IDW\Sebastes elongatus\WC_ANN_IDW_Sebastes_elongatus_2010.tif
WC_ANN_IDW_Sebastes_elongatus_2011.tif,.tif,2.00 MB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 19:15:55,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\February 1 2026\Images\WC_ANN_IDW\Sebastes elongatus\WC_ANN_IDW_Sebastes_elongatus_2011.tif
WC_ANN_IDW_Sebastes_elongatus_2012.tif,.tif,2.00 MB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 19:15:56,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\February 1 2026\Images\WC_ANN_IDW\Sebastes elongatus\WC_ANN_IDW_Sebastes_elongatus_2012.tif
WC_ANN_IDW_Sebastes_elongatus_2013.tif,.tif,2.00 MB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 19:15:56,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\February 1 2026\Images\WC_ANN_IDW\Sebastes elongatus\WC_ANN_IDW_Sebastes_elongatus_2013.tif
WC_ANN_IDW_Sebastes_elongatus_2014.tif,.tif,2.00 MB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 19:15:56,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\February 1 2026\Images\WC_ANN_IDW\Sebastes elongatus\WC_ANN_IDW_Sebastes_elongatus_2014.tif
WC_ANN_IDW_Sebastes_elongatus_2015.tif,.tif,2.00 MB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 19:15:56,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\February 1 2026\Images\WC_ANN_IDW\Sebastes elongatus\WC_ANN_IDW_Sebastes_elongatus_2015.tif
WC_ANN_IDW_Sebastes_elongatus_2016.tif,.tif,2.00 MB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 19:15:56,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\February 1 2026\Images\WC_ANN_IDW\Sebastes elongatus\WC_ANN_IDW_Sebastes_elongatus_2016.tif
WC_ANN_IDW_Sebastes_elongatus_2017.tif,.tif,2.00 MB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 19:15:56,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\February 1 2026\Images\WC_ANN_IDW\Sebastes elongatus\WC_ANN_IDW_Sebastes_elongatus_2017.tif
WC_ANN_IDW_Sebastes_elongatus_2018.tif,.tif,2.00 MB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 19:15:56,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\February 1 2026\Images\WC_ANN_IDW\Sebastes elongatus\WC_ANN_IDW_Sebastes_elongatus_2018.tif
WC_ANN_IDW_Sebastes_elongatus_2019.tif,.tif,2.00 MB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 19:15:57,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\February 1 2026\Images\WC_ANN_IDW\Sebastes elongatus\WC_ANN_IDW_Sebastes_elongatus_2019.tif
WC_ANN_IDW_Sebastes_elongatus_2021.tif,.tif,2.00 MB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 19:15:57,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\February 1 2026\Images\WC_ANN_IDW\Sebastes elongatus\WC_ANN_IDW_Sebastes_elongatus_2021.tif
WC_ANN_IDW_Sebastes_elongatus_2022.tif,.tif,2.00 MB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 19:15:57,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\February 1 2026\Images\WC_ANN_IDW\Sebastes elongatus\WC_ANN_IDW_Sebastes_elongatus_2022.tif
WC_ANN_IDW_Sebastes_elongatus_2023.tif,.tif,2.00 MB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 19:15:57,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\February 1 2026\Images\WC_ANN_IDW\Sebastes elongatus\WC_ANN_IDW_Sebastes_elongatus_2023.tif
WC_ANN_IDW_Sebastes_elongatus_2024.tif,.tif,2.00 MB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 19:15:57,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\February 1 2026\Images\WC_ANN_IDW\Sebastes elongatus\WC_ANN_IDW_Sebastes_elongatus_2024.tif
WC_ANN_IDW_Sebastes_flavidus_2003.tif,.tif,2.00 MB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 19:15:58,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\February 1 2026\Images\WC_ANN_IDW\Sebastes flavidus\WC_ANN_IDW_Sebastes_flavidus_2003.tif
WC_ANN_IDW_Sebastes_flavidus_2004.tif,.tif,2.00 MB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 19:15:59,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\February 1 2026\Images\WC_ANN_IDW\Sebastes flavidus\WC_ANN_IDW_Sebastes_flavidus_2004.tif
WC_ANN_IDW_Sebastes_flavidus_2005.tif,.tif,2.00 MB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 19:15:59,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\February 1 2026\Images\WC_ANN_IDW\Sebastes flavidus\WC_ANN_IDW_Sebastes_flavidus_2005.tif
WC_ANN_IDW_Sebastes_flavidus_2006.tif,.tif,2.00 MB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 19:15:59,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\February 1 2026\Images\WC_ANN_IDW\Sebastes flavidus\WC_ANN_IDW_Sebastes_flavidus_2006.tif
WC_ANN_IDW_Sebastes_flavidus_2007.tif,.tif,2.00 MB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 19:15:59,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\February 1 2026\Images\WC_ANN_IDW\Sebastes flavidus\WC_ANN_IDW_Sebastes_flavidus_2007.tif
WC_ANN_IDW_Sebastes_flavidus_2008.tif,.tif,2.00 MB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 19:15:59,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\February 1 2026\Images\WC_ANN_IDW\Sebastes flavidus\WC_ANN_IDW_Sebastes_flavidus_2008.tif
WC_ANN_IDW_Sebastes_flavidus_2009.tif,.tif,2.00 MB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 19:15:59,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\February 1 2026\Images\WC_ANN_IDW\Sebastes flavidus\WC_ANN_IDW_Sebastes_flavidus_2009.tif
WC_ANN_IDW_Sebastes_flavidus_2010.tif,.tif,2.00 MB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 19:16:00,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\February 1 2026\Images\WC_ANN_IDW\Sebastes flavidus\WC_ANN_IDW_Sebastes_flavidus_2010.tif
WC_ANN_IDW_Sebastes_flavidus_2011.tif,.tif,2.00 MB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 19:16:00,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\February 1 2026\Images\WC_ANN_IDW\Sebastes flavidus\WC_ANN_IDW_Sebastes_flavidus_2011.tif
WC_ANN_IDW_Sebastes_flavidus_2012.tif,.tif,2.00 MB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 19:16:00,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\February 1 2026\Images\WC_ANN_IDW\Sebastes flavidus\WC_ANN_IDW_Sebastes_flavidus_2012.tif
WC_ANN_IDW_Sebastes_flavidus_2013.tif,.tif,2.00 MB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 19:16:00,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\February 1 2026\Images\WC_ANN_IDW\Sebastes flavidus\WC_ANN_IDW_Sebastes_flavidus_2013.tif
WC_ANN_IDW_Sebastes_flavidus_2014.tif,.tif,2.00 MB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 19:16:00,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\February 1 2026\Images\WC_ANN_IDW\Sebastes flavidus\WC_ANN_IDW_Sebastes_flavidus_2014.tif
WC_ANN_IDW_Sebastes_flavidus_2015.tif,.tif,2.00 MB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 19:16:00,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\February 1 2026\Images\WC_ANN_IDW\Sebastes flavidus\WC_ANN_IDW_Sebastes_flavidus_2015.tif
WC_ANN_IDW_Sebastes_flavidus_2016.tif,.tif,2.00 MB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 19:16:00,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\February 1 2026\Images\WC_ANN_IDW\Sebastes flavidus\WC_ANN_IDW_Sebastes_flavidus_2016.tif
WC_ANN_IDW_Sebastes_flavidus_2017.tif,.tif,2.00 MB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 19:16:01,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\February 1 2026\Images\WC_ANN_IDW\Sebastes flavidus\WC_ANN_IDW_Sebastes_flavidus_2017.tif
WC_ANN_IDW_Sebastes_flavidus_2018.tif,.tif,2.00 MB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 19:16:01,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\February 1 2026\Images\WC_ANN_IDW\Sebastes flavidus\WC_ANN_IDW_Sebastes_flavidus_2018.tif
WC_ANN_IDW_Sebastes_flavidus_2019.tif,.tif,2.00 MB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 19:16:01,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\February 1 2026\Images\WC_ANN_IDW\Sebastes flavidus\WC_ANN_IDW_Sebastes_flavidus_2019.tif
WC_ANN_IDW_Sebastes_flavidus_2021.tif,.tif,2.00 MB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 19:16:01,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\February 1 2026\Images\WC_ANN_IDW\Sebastes flavidus\WC_ANN_IDW_Sebastes_flavidus_2021.tif
WC_ANN_IDW_Sebastes_flavidus_2022.tif,.tif,2.00 MB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 19:16:01,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\February 1 2026\Images\WC_ANN_IDW\Sebastes flavidus\WC_ANN_IDW_Sebastes_flavidus_2022.tif
WC_ANN_IDW_Sebastes_flavidus_2023.tif,.tif,2.00 MB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 19:16:01,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\February 1 2026\Images\WC_ANN_IDW\Sebastes flavidus\WC_ANN_IDW_Sebastes_flavidus_2023.tif
WC_ANN_IDW_Sebastes_flavidus_2024.tif,.tif,2.00 MB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 19:16:02,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\February 1 2026\Images\WC_ANN_IDW\Sebastes flavidus\WC_ANN_IDW_Sebastes_flavidus_2024.tif
WC_ANN_IDW_Sebastes_goodei_2003.tif,.tif,2.00 MB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 19:16:03,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\February 1 2026\Images\WC_ANN_IDW\Sebastes goodei\WC_ANN_IDW_Sebastes_goodei_2003.tif
WC_ANN_IDW_Sebastes_goodei_2004.tif,.tif,2.00 MB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 19:16:03,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\February 1 2026\Images\WC_ANN_IDW\Sebastes goodei\WC_ANN_IDW_Sebastes_goodei_2004.tif
